##FastQC	0.11.5
>>Basic Statistics	pass
#Measure	Value
Filename	4_2C_mbnl_S4_L008_R1_001.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	9265284
Sequences flagged as poor quality	0
Sequence length	101
%GC	50
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
2208	42-43	0.05922976939203295
2208	44-45	0.05201638664941299
2208	46-47	0.03812749306731433
2208	48-49	0.05561448092685595
2208	50-51	0.03338525801908787
2208	52-53	0.07291029081994793
2208	54-55	0.07649242265375733
2208	56-57	0.0830191140172829
2208	58-59	0.06454583003196035
2208	60-61	0.06544344837937643
2208	62-63	-2.0547818623496212
2208	64-65	-1.3969974814844406
2208	66-67	-0.05982179895576678
2208	68-69	0.10159089759029882
2208	70-71	0.19250558460222322
2208	72-73	0.12309883122686216
2208	74-75	0.13699286121640597
2208	76-77	0.2831803343181605
2208	78-79	0.23775414409372075
2208	80-81	0.25238157653007676
2208	82-83	0.2648353310515361
2208	84-85	0.2180676043415133
2208	86-87	0.2862945510478596
2208	88-89	0.3829821266254001
2208	90-91	0.311171641390267
2208	92-93	0.2712669012368849
2208	94-95	0.3777740550759461
2208	96-97	0.4102721254793522
2208	98-99	0.5209301864404381
2208	100-101	0.48909682712843505
2209	1	0.15517794282848385
2209	2	0.09574835439376628
2209	3	0.15954223705741555
2209	4	0.13195551628297864
2209	5	0.14865054331983174
2209	6	0.11175663388807777
2209	7	0.04636345592151514
2209	8	0.131273920539968
2209	9	0.03285509763210115
2209	10-11	0.01165126904653846
2209	12-13	-0.017319156165235938
2209	14-15	-0.046799753344529904
2209	16-17	-0.0116219499309409
2209	18-19	0.04841756185832935
2209	20-21	-0.011681265570466337
2209	22-23	-0.006768111743674865
2209	24-25	-0.0128769551661847
2209	26-27	-0.027346005995283917
2209	28-29	0.0020404237357567467
2209	30-31	0.03783836264397422
2209	32-33	-0.03392650069567793
2209	34-35	-0.026482764257245606
2209	36-37	0.023389509078974413
2209	38-39	0.006658018114229947
2209	40-41	0.034701980909694896
2209	42-43	0.024478931938105575
2209	44-45	0.1274289127198287
2209	46-47	0.1058517453596508
2209	48-49	0.026611887886787144
2209	50-51	-0.028106846844011102
2209	52-53	0.04662517242955744
2209	54-55	0.069826879482207
2209	56-57	0.04011143531153749
2209	58-59	0.021724663784020493
2209	60-61	0.07746659637935238
2209	62-63	0.10210581280893649
2209	64-65	0.04772605870534363
2209	66-67	0.020324408764807345
2209	68-69	0.018476012380155282
2209	70-71	0.15007014056494228
2209	72-73	0.12261709519020059
2209	74-75	0.15972296768507022
2209	76-77	0.10400594987346778
2209	78-79	0.1847092556297838
2209	80-81	0.1983833841237015
2209	82-83	0.2332959560482024
2209	84-85	0.21188854789070888
2209	86-87	0.26619949069250737
2209	88-89	0.4017741660124088
2209	90-91	0.30727499694013716
2209	92-93	0.3424392333860453
2209	94-95	0.3999159101697529
2209	96-97	0.354947325374809
2209	98-99	0.6143074661020478
2209	100-101	0.48347835140125994
2210	1	0.2852952777639288
2210	2	0.0902677024347831
2210	3	0.04630865691207475
2210	4	0.13427434038972308
2210	5	0.1861587974496075
2210	6	0.07996104944156457
2210	7	-0.019075690845028248
2210	8	0.0867555647987075
2210	9	0.04274638668360353
2210	10-11	-0.012167601066835232
2210	12-13	-0.03217564255809435
2210	14-15	-0.043350496847679665
2210	16-17	-0.008106615291382013
2210	18-19	0.03723368961601636
2210	20-21	-0.02560947809580938
2210	22-23	-0.0585819003802186
2210	24-25	-0.0371694228893773
2210	26-27	-0.04805699327940971
2210	28-29	0.02208774290266291
2210	30-31	0.012890165201575599
2210	32-33	-0.03844617799980199
2210	34-35	-0.016965256481235258
2210	36-37	-0.02602670293399001
2210	38-39	-0.02727858836495045
2210	40-41	-0.01764174089997539
2210	42-43	0.012982530377854573
2210	44-45	0.06317391784370585
2210	46-47	0.08119523894037428
2210	48-49	-0.0027358058281734543
2210	50-51	-0.017495351141569415
2210	52-53	0.046177893315487495
2210	54-55	-0.014967412268362068
2210	56-57	0.026089766191191188
2210	58-59	-0.002557023955482407
2210	60-61	-0.010825394137867761
2210	62-63	0.04734748741399386
2210	64-65	0.016144811005673887
2210	66-67	0.014403671864968715
2210	68-69	0.07869530160486704
2210	70-71	0.09161867845636351
2210	72-73	0.04029178054097571
2210	74-75	0.11120961313456945
2210	76-77	0.07917448296576168
2210	78-79	0.1245798822941353
2210	80-81	0.19285859737794198
2210	82-83	0.1883492425449802
2210	84-85	0.1483708768362817
2210	86-87	0.2147908309827642
2210	88-89	0.31698754203267043
2210	90-91	0.28463590357735313
2210	92-93	0.1920680230690195
2210	94-95	0.31004368229442747
2210	96-97	0.3351786394683529
2210	98-99	0.5824154030567286
2210	100-101	0.38256951758801705
2211	1	0.2671342043216782
2211	2	0.0255271066256455
2211	3	-0.03605615596586631
2211	4	0.16248465885187358
2211	5	0.12323013886170742
2211	6	0.06320008539929489
2211	7	0.01415508000408039
2211	8	0.0807244399023972
2211	9	0.05270456523399503
2211	10-11	-0.05605018092281
2211	12-13	0.023938208561752106
2211	14-15	-0.11741650200509923
2211	16-17	-0.03128622511814427
2211	18-19	-0.04895339787992725
2211	20-21	-0.03207253005479771
2211	22-23	-0.030846074290131753
2211	24-25	-0.049826422384448676
2211	26-27	-0.030840884732988627
2211	28-29	-0.00935892911378744
2211	30-31	0.0074233593805317355
2211	32-33	-0.008509541327960335
2211	34-35	0.03422506943454806
2211	36-37	-0.022116930870659246
2211	38-39	-0.005906745636437449
2211	40-41	0.02347507063149834
2211	42-43	-0.012543243236315504
2211	44-45	0.03053834752115847
2211	46-47	0.008293487037896341
2211	48-49	0.02731481420524773
2211	50-51	-7.022658817206207E-4
2211	52-53	0.024047351184464105
2211	54-55	0.034358718398507904
2211	56-57	0.010127549759552323
2211	58-59	0.013153858036794475
2211	60-61	0.010018533561961362
2211	62-63	0.024180726074270353
2211	64-65	0.036113388565453874
2211	66-67	0.05232586864067912
2211	68-69	0.0317270185835028
2211	70-71	0.14650238086436218
2211	72-73	0.08564457294549044
2211	74-75	0.11869870319119258
2211	76-77	0.010457355556859227
2211	78-79	0.07108948935584891
2211	80-81	0.1871996653501924
2211	82-83	0.11005785088102016
2211	84-85	0.09057624074149828
2211	86-87	0.1879791943109268
2211	88-89	0.2811946250804809
2211	90-91	0.2441175610472115
2211	92-93	0.21325991184168913
2211	94-95	0.27558960023241497
2211	96-97	0.3283821655139647
2211	98-99	0.501207705385383
2211	100-101	0.2789458309889099
2212	1	0.17687737086365374
2212	2	0.0776102606757263
2212	3	0.07210203113380231
2212	4	0.09638868849863513
2212	5	0.20972524644991353
2212	6	0.13246586562250684
2212	7	0.018066401682830247
2212	8	0.15958783660644116
2212	9	0.035955348175605195
2212	10-11	0.015503033811256728
2212	12-13	-0.03131243818046414
2212	14-15	-0.04861065550464616
2212	16-17	0.049981865726252295
2212	18-19	0.03578863428801782
2212	20-21	0.018010087393527385
2212	22-23	0.0024750770954184986
2212	24-25	0.02639918401018093
2212	26-27	0.02326593299280688
2212	28-29	-0.010142537561698362
2212	30-31	0.04845084818786205
2212	32-33	0.007982409384844402
2212	34-35	0.0029146696051398635
2212	36-37	-0.014287954390461266
2212	38-39	0.059965814500102965
2212	40-41	0.07995883596948516
2212	42-43	0.03294182516029309
2212	44-45	0.04172227712544441
2212	46-47	0.08267661667192527
2212	48-49	0.006078542459455605
2212	50-51	0.019705156567887627
2212	52-53	0.07200716550923403
2212	54-55	0.06551461238619538
2212	56-57	0.07011356920492062
2212	58-59	0.14583440288502203
2212	60-61	0.07339446496873592
2212	62-63	0.14496131101488885
2212	64-65	0.12034413656164133
2212	66-67	0.059934586564061476
2212	68-69	0.08479125529804321
2212	70-71	0.14455864864786605
2212	72-73	0.082732185886492
2212	74-75	0.10418388632908204
2212	76-77	0.20321832808309637
2212	78-79	0.17026651868766862
2212	80-81	0.27874394814602965
2212	82-83	0.21742141735001752
2212	84-85	0.21770500631380685
2212	86-87	0.2698102476083335
2212	88-89	0.40340133239387654
2212	90-91	0.2618012638884508
2212	92-93	0.30301540785595904
2212	94-95	0.3767745051376039
2212	96-97	0.4027407226319113
2212	98-99	0.6316963713682284
2212	100-101	0.47159686795579603
2213	1	0.23220406742915145
2213	2	0.018107465194667327
2213	3	0.02051135793897174
2213	4	0.1046363175814804
2213	5	0.20312204407153445
2213	6	0.07270031067756122
2213	7	0.06081216979666948
2213	8	0.0818515769325785
2213	9	0.07770248843834082
2213	10-11	-0.03696762050297053
2213	12-13	-0.02561335271878562
2213	14-15	-0.021287425389459713
2213	16-17	0.056375080756048135
2213	18-19	0.023673809023065928
2213	20-21	0.01475256765899502
2213	22-23	-6.035746544057474E-4
2213	24-25	-0.008040123091127782
2213	26-27	-0.01402966762037039
2213	28-29	-0.02274923500453241
2213	30-31	-0.003223391325384739
2213	32-33	0.05229177219122505
2213	34-35	-0.014224820730184717
2213	36-37	-0.0377104745939576
2213	38-39	-0.01759280393197571
2213	40-41	0.03105514359452144
2213	42-43	0.05385060133525599
2213	44-45	-0.12585866034202553
2213	46-47	0.04855974342618197
2213	48-49	0.050830382566431354
2213	50-51	0.043785314432859934
2213	52-53	0.10685469717981988
2213	54-55	0.07962551095054948
2213	56-57	0.08530057256433565
2213	58-59	0.03349067626057689
2213	60-61	0.06964411974406914
2213	62-63	0.07635128699999427
2213	64-65	0.022510354669023513
2213	66-67	0.02163203694001936
2213	68-69	0.0879055564925153
2213	70-71	0.13104342244785272
2213	72-73	0.10121794527834282
2213	74-75	0.16705834036566358
2213	76-77	0.20074020393914793
2213	78-79	0.15378877486357823
2213	80-81	0.18610142448932976
2213	82-83	0.2333117951894863
2213	84-85	0.15116936761424427
2213	86-87	0.2288927920055528
2213	88-89	0.40643674515103356
2213	90-91	0.3068197801686168
2213	92-93	0.3273433603992757
2213	94-95	0.4405673609948053
2213	96-97	0.4164937743766046
2213	98-99	0.6018005652948233
2213	100-101	0.5205936523817982
2214	1	0.20276689987599994
2214	2	0.030084971280949446
2214	3	0.1187056990216604
2214	4	0.10826684776773732
2214	5	0.19932311700110006
2214	6	0.10576851197845372
2214	7	0.05810792614779814
2214	8	0.1571783320546558
2214	9	0.052345383369470255
2214	10-11	-0.04086105421526298
2214	12-13	0.04249216781983023
2214	14-15	0.007475858414352388
2214	16-17	0.0035359892662683023
2214	18-19	0.05748445248813994
2214	20-21	0.08397946037777615
2214	22-23	0.013637914238273652
2214	24-25	-0.009579865999889137
2214	26-27	0.03670523297007122
2214	28-29	0.025004833387171743
2214	30-31	0.019691277633889115
2214	32-33	0.06004553785361111
2214	34-35	0.05176904435064955
2214	36-37	-0.002195186645060687
2214	38-39	0.07394051471710839
2214	40-41	-0.3942246707109618
2214	42-43	0.009109163568879808
2214	44-45	0.08436096000104953
2214	46-47	0.0764635514529104
2214	48-49	0.03416711839559383
2214	50-51	0.055902706936997504
2214	52-53	-0.2518085242179211
2214	54-55	0.0239697779267658
2214	56-57	0.12155828786678313
2214	58-59	0.10498421769948152
2214	60-61	0.05086296483942476
2214	62-63	0.10660459442143377
2214	64-65	0.11569729517518113
2214	66-67	0.11443321972892306
2214	68-69	0.08608375991073558
2214	70-71	0.17507014355286543
2214	72-73	0.13005541553710742
2214	74-75	0.1803566289793892
2214	76-77	0.2731268709107155
2214	78-79	0.28394754009763545
2214	80-81	0.28536290121832764
2214	82-83	0.20530607520498023
2214	84-85	0.1968217629140412
2214	86-87	0.24263405180738573
2214	88-89	0.37905145734550416
2214	90-91	0.3504592921144578
2214	92-93	0.3554111221206213
2214	94-95	0.41558674218764224
2214	96-97	0.37825250077128203
2214	98-99	0.6345205242089378
2214	100-101	0.4999869686161631
2215	1	0.18346622507485577
2215	2	0.013769298061479418
2215	3	0.18030179619430697
2215	4	-1.7541422505502595
2215	5	-0.19228236888434225
2215	6	-0.3100444154009807
2215	7	0.03729669419949033
2215	8	0.18947331775562049
2215	9	0.07308951499441463
2215	10-11	0.033048522573963623
2215	12-13	0.04166900386390893
2215	14-15	0.015523231301898477
2215	16-17	0.1226880035231801
2215	18-19	0.0792771784931432
2215	20-21	0.12685561160750325
2215	22-23	0.052321265471938716
2215	24-25	0.06586640447526548
2215	26-27	0.07221452412817797
2215	28-29	0.022314095607711693
2215	30-31	0.06330957621497646
2215	32-33	-0.02148059219729248
2215	34-35	0.0796195001558857
2215	36-37	0.10910440856668657
2215	38-39	0.08287759641768844
2215	40-41	0.10020855759431413
2215	42-43	0.11381998843004482
2215	44-45	0.07895612523463313
2215	46-47	0.1182549881837005
2215	48-49	0.16626234065704182
2215	50-51	0.08708306442974134
2215	52-53	0.14985016763209558
2215	54-55	0.12061146302948345
2215	56-57	0.1197762854710831
2215	58-59	0.16399310859601002
2215	60-61	0.1269214480000329
2215	62-63	0.20557449780822878
2215	64-65	0.17009277962263525
2215	66-67	0.15710926979566864
2215	68-69	0.1853759300051081
2215	70-71	0.22406796245167726
2215	72-73	0.21461428764258272
2215	74-75	0.20340070195301507
2215	76-77	0.2673919410656538
2215	78-79	-3.036700657321056
2215	80-81	-1.9923849488606535
2215	82-83	0.04997055966445885
2215	84-85	0.21766246419862512
2215	86-87	0.2965468879244497
2215	88-89	0.40050209020079564
2215	90-91	0.36692642987181046
2215	92-93	0.37747099036224796
2215	94-95	0.45700525368857825
2215	96-97	0.4230132082794569
2215	98-99	0.6646359418013645
2215	100-101	0.5348288781805692
2216	1	0.2445982950873642
2216	2	0.059606651606685546
2216	3	0.10661943170742916
2216	4	0.21851191891628474
2216	5	0.23420872130264314
2216	6	0.11175359655749872
2216	7	0.2104205493986413
2216	8	0.19730667844805083
2216	9	0.029962025366266687
2216	10-11	0.010684221701112051
2216	12-13	0.025320074175198215
2216	14-15	0.013643720742273047
2216	16-17	0.08102875973241908
2216	18-19	0.10831271588672564
2216	20-21	0.05221807282746482
2216	22-23	0.03838768842617668
2216	24-25	-0.002947906612966733
2216	26-27	0.04006705488354356
2216	28-29	0.054995724056290385
2216	30-31	0.027490750581357304
2216	32-33	0.021853293730643486
2216	34-35	0.060302495279671575
2216	36-37	0.035059819053451236
2216	38-39	0.06670223211858683
2216	40-41	0.07229496193649965
2216	42-43	0.034354246540047484
2216	44-45	0.11175270615515132
2216	46-47	0.07424385401747458
2216	48-49	0.05405971577852853
2216	50-51	0.0207738521708265
2216	52-53	0.061723176962928505
2216	54-55	0.06469599435642692
2216	56-57	0.05718806716206615
2216	58-59	0.07014250488517604
2216	60-61	0.04564114878998282
2216	62-63	0.11928911600718095
2216	64-65	0.0648705391610207
2216	66-67	0.08635898311568724
2216	68-69	0.0886372395450934
2216	70-71	0.16750150731605373
2216	72-73	0.08784853382481117
2216	74-75	0.0963823715583203
2216	76-77	0.21415151989704384
2216	78-79	0.16747144425873017
2216	80-81	0.1759141132736204
2216	82-83	0.18482506588402714
2216	84-85	0.16154370664781936
2216	86-87	0.23558966022319794
2216	88-89	0.3775166444503313
2216	90-91	0.29517392946732457
2216	92-93	0.3258522892026505
2216	94-95	0.3655131759171155
2216	96-97	0.454632998882019
2216	98-99	0.5961872953087806
2216	100-101	0.3871591568417827
2217	1	0.21945875987586305
2217	2	0.12265853803348037
2217	3	0.19894875359918984
2217	4	0.17417645536104942
2217	5	0.23968941305902547
2217	6	0.18665546383931542
2217	7	0.20999096182620036
2217	8	0.24875617680252304
2217	9	0.06894652497749121
2217	10-11	0.011118595519228336
2217	12-13	0.04786315919536577
2217	14-15	0.028579743612894504
2217	16-17	0.09194540799796869
2217	18-19	0.0707251980631014
2217	20-21	0.0719311946576866
2217	22-23	0.044619644573593575
2217	24-25	0.07032126362234692
2217	26-27	0.08885032075919241
2217	28-29	0.06121057598218016
2217	30-31	0.10558726067417012
2217	32-33	0.1082117741358104
2217	34-35	0.057606400151421155
2217	36-37	0.09700198652388536
2217	38-39	0.06908090813145407
2217	40-41	0.13637216202388203
2217	42-43	0.1293567013261736
2217	44-45	0.09293840015489963
2217	46-47	0.053345284840652596
2217	48-49	0.07435934356718121
2217	50-51	-0.1054205069890557
2217	52-53	-0.061787155455050424
2217	54-55	0.015555521862950172
2217	56-57	0.09943161835668235
2217	58-59	0.09889572899422916
2217	60-61	0.12225913473780281
2217	62-63	0.13367808274189485
2217	64-65	0.15206454243562462
2217	66-67	0.11383303168051384
2217	68-69	0.15705951385157846
2217	70-71	0.23723641684133412
2217	72-73	0.17487164170150749
2217	74-75	0.18963220888469579
2217	76-77	0.31687461473634926
2217	78-79	0.26074490449706644
2217	80-81	0.28739647816055225
2217	82-83	0.2543528161253974
2217	84-85	0.24000933024571225
2217	86-87	0.26565662068117035
2217	88-89	0.4633817157800806
2217	90-91	0.3720849922135372
2217	92-93	0.3234881921528583
2217	94-95	0.508317143626698
2217	96-97	0.39196731550010355
2217	98-99	0.6402032108970204
2217	100-101	0.5299424526681733
2218	1	0.24440217386380425
2218	2	0.10563025693410566
2218	3	0.14941809631359604
2218	4	0.22834820930545874
2218	5	0.2656928133645948
2218	6	0.2819779710340171
2218	7	0.16124543821412374
2218	8	0.08779730591799506
2218	9	0.08273116856720009
2218	10-11	0.08729462762780571
2218	12-13	0.03598737295187249
2218	14-15	0.029385324394553436
2218	16-17	0.08562559053140717
2218	18-19	0.03553013911927394
2218	20-21	0.09545815764621324
2218	22-23	0.04997225943680661
2218	24-25	0.06210756767598724
2218	26-27	0.05801067224366108
2218	28-29	0.028013203913310747
2218	30-31	0.0753014921260231
2218	32-33	0.09352638471909813
2218	34-35	0.078065179751583
2218	36-37	0.08139994634054659
2218	38-39	0.10528237344383484
2218	40-41	0.13383986632371858
2218	42-43	-0.10253659799038672
2218	44-45	-0.1874939966489464
2218	46-47	-0.05219564627154938
2218	48-49	0.09035298041536777
2218	50-51	0.12147590716734413
2218	52-53	0.11794508591549402
2218	54-55	0.13557155027899626
2218	56-57	-0.2793286724479387
2218	58-59	0.09079517567284512
2218	60-61	0.1322789527041479
2218	62-63	-0.3686368209509041
2218	64-65	-0.0012078621413422752
2218	66-67	0.07982563955848576
2218	68-69	0.180198202279108
2218	70-71	0.21882739000902518
2218	72-73	0.16812552187469265
2218	74-75	0.18508210259206948
2218	76-77	0.24824306574517152
2218	78-79	0.2424411413177907
2218	80-81	0.23636774313830955
2218	82-83	0.1899930075844125
2218	84-85	-0.1133042625390317
2218	86-87	-0.014238991760429087
2218	88-89	0.3751864883791285
2218	90-91	0.27728221787464236
2218	92-93	0.277732914785112
2218	94-95	0.33703305641588344
2218	96-97	0.3487209762086394
2218	98-99	0.541465566256889
2218	100-101	0.3940781808953844
2219	1	0.2644386398725054
2219	2	0.1155256062109693
2219	3	0.1680540223652116
2219	4	0.2550159620479917
2219	5	-12.504769797384412
2219	6	-5.185954363016158
2219	7	-2.2418462214545087
2219	8	-4.199081855071277
2219	9	-1.5371398964889025
2219	10-11	-0.39835574276608554
2219	12-13	-0.069412983710464
2219	14-15	-0.03207897661837933
2219	16-17	0.0494569378863261
2219	18-19	0.12018028498486188
2219	20-21	0.04118851799467649
2219	22-23	0.014222998567447576
2219	24-25	0.05590373270786131
2219	26-27	0.06793673661746169
2219	28-29	0.05162772975794638
2219	30-31	0.09993812739451613
2219	32-33	0.12338705269931438
2219	34-35	0.08848857507059904
2219	36-37	-0.3846039573086557
2219	38-39	-1.4685548212937647
2219	40-41	-0.436134072523366
2219	42-43	-0.18383145405187662
2219	44-45	0.1522321924213017
2219	46-47	0.12883669996197256
2219	48-49	0.13208414645163202
2219	50-51	0.06653874319151498
2219	52-53	-1.7306584352420629
2219	54-55	-1.0865293779113188
2219	56-57	0.039642637877705056
2219	58-59	-0.2230869978543808
2219	60-61	-0.5187582186314756
2219	62-63	-0.15183687659284573
2219	64-65	0.05690947357450682
2219	66-67	0.12493474272589111
2219	68-69	0.13164066818791298
2219	70-71	-5.203095518209629
2219	72-73	-0.8148353870183271
2219	74-75	-0.2125371195193111
2219	76-77	-0.5070529233828722
2219	78-79	0.10472668217813208
2219	80-81	-0.2149056574788233
2219	82-83	0.17203035521286836
2219	84-85	0.22220477795339377
2219	86-87	0.23601601045140086
2219	88-89	-10.475401354075142
2219	90-91	-2.2100217030304066
2219	92-93	-0.0798805392986921
2219	94-95	0.3589478501851744
2219	96-97	0.3792621065086479
2219	98-99	-3.725289036767606
2219	100-101	-0.32977415355312445
2220	1	0.16503926520265466
2220	2	0.07121755307816713
2220	3	0.1064629920836424
2220	4	0.23396270206252012
2220	5	-0.9612566628751509
2220	6	-0.3448206601172572
2220	7	-0.154961969184491
2220	8	0.13089331755605826
2220	9	0.009990374122331502
2220	10-11	0.03872590574995627
2220	12-13	0.016543337221314403
2220	14-15	-0.0312834874267196
2220	16-17	-0.0023705073716513425
2220	18-19	0.018908063467122815
2220	20-21	0.07132895059597644
2220	22-23	-0.015269917383896825
2220	24-25	0.006494409831212522
2220	26-27	0.08031908859864956
2220	28-29	0.05628753610118764
2220	30-31	0.04383786166297199
2220	32-33	0.032885250079246475
2220	34-35	0.06119325301632017
2220	36-37	0.009220022709392595
2220	38-39	0.11741877300147507
2220	40-41	0.06789675672563789
2220	42-43	-0.26453929866626424
2220	44-45	0.07262407485963962
2220	46-47	0.07314936922529824
2220	48-49	0.055039833724528364
2220	50-51	-0.5424544216838498
2220	52-53	-2.026937676154489
2220	54-55	-1.2707327213216644
2220	56-57	-0.08196687443381023
2220	58-59	0.09871466147649954
2220	60-61	0.0976357539932593
2220	62-63	0.05606570126203536
2220	64-65	-0.49497579446307327
2220	66-67	0.0039013166259991294
2220	68-69	-0.27230950461449765
2220	70-71	-0.88090209743212
2220	72-73	-0.9541482757549815
2220	74-75	-0.0344044723433754
2220	76-77	-0.3305320217064178
2220	78-79	-0.6596766376966698
2220	80-81	-0.2814393786484075
2220	82-83	0.025188148029052115
2220	84-85	0.11560935914326365
2220	86-87	0.21443108259121857
2220	88-89	0.3442829426147753
2220	90-91	0.23902229680652454
2220	92-93	0.268197532489971
2220	94-95	0.32595279496293017
2220	96-97	0.26969054970119544
2220	98-99	-6.330256452794984
2220	100-101	-0.5620682447434788
2221	1	0.22490465499371481
2221	2	0.08720130120180158
2221	3	0.10602588441442862
2221	4	0.1686112556507382
2221	5	0.22660978497707163
2221	6	0.19266351397905623
2221	7	0.09005233809580204
2221	8	0.2244178931943992
2221	9	0.08344140195318062
2221	10-11	0.03572043515202239
2221	12-13	0.049857101398295356
2221	14-15	-0.024034755631248572
2221	16-17	0.044792373634606975
2221	18-19	0.048111386764745134
2221	20-21	0.04384272600270833
2221	22-23	0.02964964769753209
2221	24-25	0.03455056241188004
2221	26-27	0.07260339787850256
2221	28-29	0.07371557562235154
2221	30-31	0.06539796053223057
2221	32-33	0.022041574233554684
2221	34-35	0.036676251067937926
2221	36-37	0.0540249210635011
2221	38-39	0.06503971086158344
2221	40-41	0.06517392539565492
2221	42-43	0.10477451099833957
2221	44-45	0.14164355351456948
2221	46-47	-0.5327383348530432
2221	48-49	-0.24256539668925825
2221	50-51	0.0038268403988013233
2221	52-53	-0.20558426169208133
2221	54-55	-0.3165779418513637
2221	56-57	-0.18287584516252053
2221	58-59	-0.3377406334254758
2221	60-61	-0.6482467272999557
2221	62-63	-0.044836043567535455
2221	64-65	0.04524779499402598
2221	66-67	0.006932462857349719
2221	68-69	-0.030627521410806935
2221	70-71	0.08378428196122911
2221	72-73	0.042376451745703037
2221	74-75	0.06219999473116644
2221	76-77	-0.01199226575701573
2221	78-79	-0.5138725929463206
2221	80-81	0.11021623002343262
2221	82-83	-0.29331817332965926
2221	84-85	-0.1795043871703399
2221	86-87	0.1866735906368433
2221	88-89	0.2714117043467965
2221	90-91	0.27291525825955176
2221	92-93	0.2165739025678306
2221	94-95	-0.08599621838200022
2221	96-97	-0.0814584156448177
2221	98-99	-2.0867040278306206
2221	100-101	-0.1631292258831749
2222	1	0.22612801329716703
2222	2	0.09254532079920352
2222	3	0.18941602180925088
2222	4	0.2189766359420915
2222	5	0.27523997870259365
2222	6	0.19367876823640273
2222	7	0.16214681035057055
2222	8	0.2914470999493517
2222	9	0.08985961002171905
2222	10-11	0.04763721720193814
2222	12-13	0.029060010239611245
2222	14-15	-5.375484976042344E-4
2222	16-17	0.04430042679373969
2222	18-19	0.06361729793739812
2222	20-21	0.071238023099788
2222	22-23	0.05117599058104361
2222	24-25	0.05596992431292591
2222	26-27	0.07478704067563058
2222	28-29	0.04581711879935568
2222	30-31	0.11778704468507328
2222	32-33	0.07697258096720816
2222	34-35	0.04283268708643817
2222	36-37	0.06097652518652552
2222	38-39	0.08524592143897536
2222	40-41	0.09382645613494134
2222	42-43	0.09789734386421856
2222	44-45	0.11709399197092552
2222	46-47	0.10748917724740181
2222	48-49	0.10311755380836729
2222	50-51	0.06389722418123966
2222	52-53	0.013226255343226967
2222	54-55	0.14777200666995327
2222	56-57	0.1633915954594798
2222	58-59	0.13866517834006942
2222	60-61	0.1841919420649063
2222	62-63	-0.12156720651235986
2222	64-65	-0.024861286555299955
2222	66-67	0.10732512093240132
2222	68-69	-0.43609606616175256
2222	70-71	0.11971468515172035
2222	72-73	0.12500931999578313
2222	74-75	0.1433329990743104
2222	76-77	0.15491904298489345
2222	78-79	0.13527661830561755
2222	80-81	0.20977185658406228
2222	82-83	-0.448939734021252
2222	84-85	0.07087356693671154
2222	86-87	0.20682634030843872
2222	88-89	0.30901557885714936
2222	90-91	0.2754793995123208
2222	92-93	0.24407304458981827
2222	94-95	0.361114940065832
2222	96-97	0.2424837566371707
2222	98-99	-4.52026871937273
2222	100-101	-0.46427081000643255
2223	1	0.2822126257842186
2223	2	0.021585837797037044
2223	3	0.07781653033170954
2223	4	0.19962041125049979
2223	5	0.20986659137798824
2223	6	0.1431551784445162
2223	7	0.16640674537269717
2223	8	0.13095270311349338
2223	9	0.03268979647995707
2223	10-11	-0.02071267450160974
2223	12-13	-0.006062764974636536
2223	14-15	0.004841077079191791
2223	16-17	0.011314328761912407
2223	18-19	0.0062257121006865646
2223	20-21	0.05239226314122192
2223	22-23	-0.004920334402477522
2223	24-25	0.026449842384302258
2223	26-27	0.0020911065010338348
2223	28-29	0.03598238859877512
2223	30-31	0.08119302688678687
2223	32-33	0.021808194019278915
2223	34-35	0.01839888917703547
2223	36-37	0.05305928957111661
2223	38-39	0.04040277472083176
2223	40-41	0.03748923040746632
2223	42-43	0.02561099392543298
2223	44-45	0.10644886295688849
2223	46-47	0.04220548763444043
2223	48-49	0.05013486946897672
2223	50-51	0.0813392502665593
2223	52-53	0.039680429465079214
2223	54-55	0.12699474421586388
2223	56-57	0.02038271985914264
2223	58-59	0.020122825011128498
2223	60-61	0.08275024557747912
2223	62-63	0.07524063791743885
2223	64-65	-0.4188093395734711
2223	66-67	-0.25497870946594503
2223	68-69	0.021537303270392272
2223	70-71	0.12672234830267826
2223	72-73	0.08411275487664938
2223	74-75	0.042739252017149454
2223	76-77	0.06822337955142643
2223	78-79	0.07752176850808468
2223	80-81	0.13683831764442544
2223	82-83	0.07397149820400273
2223	84-85	0.09956182618898879
2223	86-87	0.14356879487102248
2223	88-89	0.2589416547588357
2223	90-91	-0.3207172174007624
2223	92-93	-0.8068325844713016
2223	94-95	0.08216117794133027
2223	96-97	0.20475951235805212
2223	98-99	0.43467995752716604
2223	100-101	0.35362523717314787
2224	1	0.253964253618733
2224	2	0.049583453528612154
2224	3	0.036697167688288346
2224	4	0.14305533212526456
2224	5	0.24915000632984885
2224	6	0.13094853121113204
2224	7	0.0637198447245666
2224	8	0.24561555507580835
2224	9	0.041428731522366036
2224	10-11	0.010599677332130852
2224	12-13	0.002793365706359907
2224	14-15	0.01344489692966988
2224	16-17	-2.5486922105244503E-4
2224	18-19	0.007790021652965606
2224	20-21	0.01917712456177867
